id_facture,nom_du_client,create_date,due_in_date,clear_date,montant_totale,totale_payer,totale_reste,client_category
F004235,Elodie Gauthier,2025-06-05,2025-07-05,2025-07-02,554.21,554.21,0.0,excellent
F000339,Stephane Martin,2023-03-17,2023-04-16,2023-05-06,1203.49,1203.49,0.0,average
F000166,Damien Michel,2023-07-10,2023-08-09,2023-10-16,355.26,288.81,66.45,average
F002606,Nathalie Michel,2022-09-26,2022-10-26,2022-12-08,13699.25,8684.67,5014.58,1st_degree_bad
F004069,Anne Brun,2023-05-03,2023-06-02,2023-06-03,2470.24,2470.24,0.0,good
F000376,Claire Morin,2023-12-06,2024-01-05,2024-01-05,816.13,816.13,0.0,good
F003626,Stephane Bernard,2025-07-29,2025-08-28,2025-09-30,13166.05,10854.0,2312.05,1st_degree_bad
F002177,Jerome Laurent,2023-11-17,2023-12-17,,11012.64,5124.12,5888.52,2nd_degree_bad
F001806,Stephane Philippe,2025-09-08,2025-10-08,2025-10-04,2655.07,2547.39,107.68,average
F001067,Jean Laurent,2024-10-19,2024-11-18,2025-01-22,7388.96,4361.56,3027.4,1st_degree_bad
F002773,Luc Moreau,2024-04-15,2024-05-15,2024-06-11,1249.53,950.37,299.16,average
F002838,Louis Dubois,2023-10-12,2023-11-11,2023-11-23,3531.62,3194.39,337.23,average
F004829,Marie Lefevre,2024-03-17,2024-04-16,2024-05-01,2089.62,2082.26,7.36,average
F004180,Paul Leclerc,2023-09-01,2023-10-01,2023-10-26,3187.68,2351.15,836.53,average
F000695,Sebastien Masson,2025-06-24,2025-07-24,2025-09-19,16872.8,7180.11,9692.69,2nd_degree_bad
F002249,Amelie Philippe,2024-07-05,2024-08-04,2024-08-28,10625.15,5625.05,5000.1,1st_degree_bad
F002466,Nathalie Martin,2024-06-08,2024-07-08,2024-09-22,8097.38,1552.01,6545.37,3rd_degree_bad
F002851,Isabelle Michel,2024-11-26,2024-12-26,,9767.24,4479.25,5287.99,2nd_degree_bad
F001047,Julie Philippe,2023-09-23,2023-10-23,2023-12-30,10482.96,1887.53,8595.43,3rd_degree_bad
F002309,Julie Renaud,2023-06-01,2023-07-01,2023-09-25,7158.11,1877.72,5280.39,2nd_degree_bad
F001005,Amelie Dupont,2025-02-24,2025-03-26,2025-03-30,5249.64,4580.85,668.79,average
F004562,Manon Guerin,2024-04-22,2024-05-22,2024-07-04,12788.75,4382.48,8406.27,2nd_degree_bad
F004259,Marie Philippe,2025-09-02,2025-10-02,2025-11-29,15620.03,3135.51,12484.52,2nd_degree_bad
F000906,Isabelle Lefevre,2024-11-03,2024-12-03,2025-02-12,8358.07,1961.69,6396.38,3rd_degree_bad
F001572,Claire Muller,2023-08-03,2023-09-02,2023-08-29,2949.45,2475.73,473.72,average
F001026,Baptiste Petit,2023-12-03,2024-01-02,2024-01-03,1677.55,1640.08,37.47,average
F002029,Baptiste Renaud,2022-12-31,2023-01-30,,2745.55,2263.79,481.76,average
F003188,Vincent Laurent,2023-01-23,2023-02-22,2023-05-06,6296.68,2561.24,3735.44,1st_degree_bad
F002626,Sophie Muller,2025-01-26,2025-02-25,2025-03-01,2531.53,2220.44,311.09,average
F001820,Isabelle Robin,2025-02-28,2025-03-30,2025-05-06,8536.16,3559.46,4976.7,1st_degree_bad
F003765,Claire Philippe,2024-01-31,2024-03-01,2024-04-22,6481.43,2312.0,4169.43,2nd_degree_bad
F000368,Sophie Chevalier,2024-10-07,2024-11-06,2024-11-06,3752.1,2770.51,981.59,average
F001929,Celine Brun,2025-06-07,2025-07-07,2025-08-30,3322.72,2470.4,852.32,1st_degree_bad
F001385,Sarah Renaud,2024-03-05,2024-04-04,2024-04-06,952.39,918.6,33.79,good
F000178,Emma Morin,2023-08-20,2023-09-19,,2421.19,1878.02,543.17,average
F003757,Celine Renaud,2023-10-09,2023-11-08,2023-12-07,7745.01,2874.72,4870.29,1st_degree_bad
F000418,Helene Martin,2023-05-11,2023-06-10,2023-06-08,1153.61,1153.61,0.0,good
F003729,Manon Renaud,2024-04-04,2024-05-04,2024-04-30,10908.35,5868.88,5039.47,1st_degree_bad
F001357,Thomas Michel,2025-02-21,2025-03-23,2025-05-25,6095.05,193.91,5901.14,3rd_degree_bad
F001799,Stephane Philippe,2023-03-11,2023-04-10,2023-04-06,2658.98,2284.64,374.34,average
F002779,Vincent Lefevre,2023-09-23,2023-10-23,2023-11-18,3473.25,2846.83,626.42,average
F003656,Jerome David,2023-05-19,2023-06-18,2023-06-16,1848.82,1347.96,500.86,average
F004343,Olivier Moreau,2022-12-22,2023-01-21,2023-01-22,984.76,984.76,0.0,good
F001339,Laura Dubois,2024-02-27,2024-03-28,2024-05-23,4015.34,610.3,3405.04,3rd_degree_bad
F002051,Adrien Perrin,2023-07-16,2023-08-15,2023-09-24,14083.03,4176.55,9906.48,3rd_degree_bad
F004887,Jean Garcia,2022-12-31,2023-01-30,2023-03-14,12855.08,3462.61,9392.47,3rd_degree_bad
F004590,Adrien Philippe,2023-07-10,2023-08-09,2023-10-01,10664.0,6741.45,3922.55,1st_degree_bad
F001797,Romain Garcia,2025-03-28,2025-04-27,2025-06-27,9578.88,6503.19,3075.69,1st_degree_bad
F001864,Damien Gerard,2023-12-13,2024-01-12,,10765.01,0.0,10765.01,3rd_degree_bad
F004334,Vincent Perrot,2024-05-26,2024-06-25,2024-06-26,555.06,398.69,156.37,average
F001282,Antoine Brun,2024-01-05,2024-02-04,2024-02-10,4854.1,4182.66,671.44,average
F004909,Antoine Gauthier,2024-08-01,2024-08-31,2024-09-30,3156.06,1823.77,1332.29,1st_degree_bad
F001106,Romain Robin,2022-09-30,2022-10-30,,10581.55,1350.67,9230.88,3rd_degree_bad
F000042,Aurelie Garnier,2024-03-10,2024-04-09,,4220.91,4216.51,4.4,average
F001619,Valerie Morin,2022-11-03,2022-12-03,2022-12-23,3537.27,2755.76,781.51,1st_degree_bad
F000351,Antoine Masson,2023-08-12,2023-09-11,2023-09-11,6275.05,3704.67,2570.38,1st_degree_bad
F003557,Stephane David,2023-07-17,2023-08-16,2023-08-18,1685.62,1685.62,0.0,good
F004974,Pierre Garnier,2025-07-27,2025-08-26,2025-10-27,13647.05,6562.15,7084.9,2nd_degree_bad
F003524,Valerie Laurent,2023-03-24,2023-04-23,,6445.06,4879.36,1565.7,average
F002316,Olivier Marchand,2023-10-29,2023-11-28,2023-11-24,3438.0,3438.0,0.0,average
F004927,Marc Gauthier,2023-11-08,2023-12-08,2024-01-31,10873.07,3998.06,6875.01,2nd_degree_bad
F001162,Vincent Rousseau,2023-03-17,2023-04-16,2023-06-02,6787.74,4901.24,1886.5,1st_degree_bad
F001712,Anne Dubois,2025-05-07,2025-06-06,2025-07-18,1720.35,1646.7,73.65,average
F003990,Damien Chevalier,2025-03-02,2025-04-01,2025-04-03,4261.78,4261.78,0.0,average
F004288,Stephane Dubois,2024-09-01,2024-10-01,,11254.14,3620.7,7633.44,3rd_degree_bad
F000250,Claire Perrin,2022-10-11,2022-11-10,2022-11-30,4478.24,3850.3,627.94,average
F001597,Julie Perrin,2024-11-15,2024-12-15,2024-12-15,1758.81,1709.68,49.13,excellent
F003329,Helene Morin,2025-04-08,2025-05-08,2025-05-07,2945.65,2706.56,239.09,average
F002890,Camille Moreau,2025-03-26,2025-04-25,2025-06-18,8755.52,6231.08,2524.44,1st_degree_bad
F004838,Jerome Moreau,2024-10-06,2024-11-05,2024-10-31,1488.93,1353.09,135.84,excellent
F003732,Manon Renaud,2023-01-30,2023-03-01,2023-05-17,9046.35,5821.21,3225.14,1st_degree_bad
F000123,Jerome Leclerc,2024-10-06,2024-11-05,2024-12-19,942.92,538.38,404.54,1st_degree_bad
F000829,Marc Faure,2024-08-22,2024-09-21,2024-09-17,1460.13,1237.58,222.55,good
F002985,Antoine Dupont,2023-09-19,2023-10-19,2023-12-25,6323.97,3263.1,3060.87,2nd_degree_bad
F003376,Baptiste Garcia,2023-09-21,2023-10-21,2023-10-21,1594.85,1364.09,230.76,excellent
F001450,Marie Dubois,2024-03-17,2024-04-16,2024-06-02,5216.51,3097.48,2119.03,1st_degree_bad
F004403,Alexandre Rousseau,2024-08-20,2024-09-19,2024-09-19,1028.45,670.8,357.65,good
F000864,Luc Leclerc,2023-06-28,2023-07-28,2023-09-06,7319.32,5507.2,1812.12,1st_degree_bad
F000890,Nathalie Moreau,2024-03-08,2024-04-07,2024-06-14,11585.5,2271.78,9313.72,3rd_degree_bad
F004252,Marie Philippe,2023-06-01,2023-07-01,2023-08-08,17275.33,7046.36,10228.97,2nd_degree_bad
F004872,Luc Brun,2025-04-19,2025-05-19,2025-07-25,15196.2,4589.46,10606.74,3rd_degree_bad
F001772,Aurelie David,2024-04-29,2024-05-29,2024-07-23,10037.65,1322.9,8714.75,3rd_degree_bad
F001763,Jean Dubois,2023-08-08,2023-09-07,2023-09-07,10464.98,6965.15,3499.83,1st_degree_bad
F003724,Camille Petit,2025-08-05,2025-09-04,2025-08-30,1583.02,1330.7,252.32,average
F000803,Pierre Guerin,2023-08-11,2023-09-10,,14086.43,4507.48,9578.95,2nd_degree_bad
F002231,Aurelie Leclerc,2023-11-13,2023-12-13,2024-02-27,11098.97,3519.79,7579.18,3rd_degree_bad
F000454,Marion Marchand,2023-10-11,2023-11-10,2023-12-11,1310.52,1159.53,150.99,average
F000436,Romain Faure,2024-06-05,2024-07-05,2024-07-01,5482.94,5167.28,315.66,average
F003911,Julie Muller,2022-10-06,2022-11-05,2022-11-04,1132.92,987.04,145.88,excellent
F001823,Isabelle Robin,2024-12-28,2025-01-27,2025-03-17,11973.43,8562.63,3410.8,1st_degree_bad
F004386,Anne Muller,2024-04-27,2024-05-27,2024-05-25,4400.17,3329.65,1070.52,average
F000324,Luc Perrin,2023-05-18,2023-06-17,2023-06-15,363.46,363.46,0.0,good
F003257,Corinne Laurent,2024-03-24,2024-04-23,2024-06-04,5209.38,3358.38,1851.0,1st_degree_bad
F001083,Valerie Philippe,2024-02-04,2024-03-05,2024-04-21,6362.33,1231.37,5130.96,3rd_degree_bad
F001309,Marc Michel,2024-12-05,2025-01-04,2025-03-21,10235.26,5542.58,4692.68,1st_degree_bad
F003628,Stephane Bernard,2025-01-26,2025-02-25,2025-04-18,7012.32,4641.17,2371.15,1st_degree_bad
F000491,Isabelle Masson,2023-05-01,2023-05-31,2023-06-01,1100.68,965.91,134.77,good
F001290,Marie Chevalier,2025-04-24,2025-05-24,2025-07-26,5132.78,2748.21,2384.57,1st_degree_bad
F003899,Emma Leclerc,2022-12-30,2023-01-29,2023-03-13,5904.25,3473.92,2430.33,2nd_degree_bad
F002271,Claire Guerin,2023-10-31,2023-11-30,2024-01-31,14775.54,7541.14,7234.4,2nd_degree_bad
F000447,Marion Garnier,2025-05-23,2025-06-22,2025-06-28,3659.44,3085.51,573.93,average
F002331,Valerie Gauthier,2023-03-16,2023-04-15,2023-06-12,12695.26,3729.29,8965.97,3rd_degree_bad
F003948,Nicolas Chevalier,2024-02-24,2024-03-25,2024-06-02,16090.09,3456.65,12633.44,3rd_degree_bad
F001974,Sarah Morin,2024-12-01,2024-12-31,,8805.9,5032.19,3773.71,1st_degree_bad
F004368,Nathalie David,2022-12-02,2023-01-01,2023-01-27,4218.52,3884.16,334.36,average
F004292,Anne Rousseau,2024-10-17,2024-11-16,2024-11-11,2774.36,2774.36,0.0,average
F003951,Nicolas Chevalier,2025-04-06,2025-05-06,2025-06-23,16715.54,2520.28,14195.26,3rd_degree_bad
F004877,Hugo Robin,2024-09-14,2024-10-14,2024-10-11,759.83,759.83,0.0,good
F002259,Laura Rousseau,2025-04-12,2025-05-12,2025-06-13,3309.25,2888.32,420.93,average
F004570,Aurelie Renaud,2023-11-06,2023-12-06,,110.95,103.11,7.84,average
F003599,Sebastien Dubois,2024-07-21,2024-08-20,2024-08-30,1426.7,1274.23,152.47,average
F002775,Luc Moreau,2023-09-02,2023-10-02,2023-11-03,328.82,273.89,54.93,average
F004175,Baptiste Laurent,2022-09-20,2022-10-20,2022-11-03,1037.19,983.91,53.28,good
F003336,Helene Morin,2024-03-28,2024-04-27,2024-06-10,2820.66,2428.47,392.19,average
F002136,Louis Philippe,2024-02-11,2024-03-12,2024-05-13,4542.78,4020.7,522.08,average
F003332,Helene Morin,2023-12-04,2024-01-03,2024-01-21,2521.95,2093.17,428.78,average
F001568,Louis Bernard,2025-08-10,2025-09-09,2025-09-10,1427.15,1207.25,219.9,average
F000162,Nathalie Marchand,2023-12-25,2024-01-24,2024-01-25,1535.13,1159.82,375.31,average
F004017,Antoine Moreau,2023-05-08,2023-06-07,2023-06-09,3254.99,2853.34,401.65,average
F000601,Romain Garnier,2023-01-03,2023-02-02,2023-03-14,17334.68,4350.45,12984.23,2nd_degree_bad
F001266,Isabelle Gerard,2025-04-12,2025-05-12,2025-07-25,16538.11,1794.13,14743.98,3rd_degree_bad
F000765,Corinne Masson,2025-09-16,2025-10-16,2025-10-26,1476.96,1363.74,113.22,good
F000387,Adrien Michel,2023-01-26,2023-02-25,,9417.5,-0.0,9417.5,3rd_degree_bad
F003541,Corinne Lefevre,2024-05-30,2024-06-29,2024-07-01,3763.13,3761.49,1.64,average
F000203,Marc Blanc,2025-01-25,2025-02-24,2025-02-23,1002.21,1002.21,0.0,excellent
F003681,Marc Brun,2024-04-21,2024-05-21,2024-07-20,10550.23,1931.17,8619.06,3rd_degree_bad
F001248,Jerome Gerard,2025-07-25,2025-08-24,2025-08-22,1828.51,1573.82,254.69,average
F004894,Louis Michel,2023-05-16,2023-06-15,2023-06-12,6678.59,4262.99,2415.6,1st_degree_bad
F004246,Jerome Dupont,2024-08-17,2024-09-16,2024-10-18,4183.74,3116.89,1066.85,average
F004821,Marc Bernard,2023-09-11,2023-10-11,2023-10-11,1510.21,1265.85,244.36,average
F002529,Marc Leclerc,2022-11-12,2022-12-12,2022-12-13,5016.01,3919.35,1096.66,average
F000804,Pierre Guerin,2024-08-21,2024-09-20,2024-11-16,13250.19,6578.29,6671.9,2nd_degree_bad
F004591,Adrien Philippe,2023-08-21,2023-09-20,2023-11-17,8299.21,5830.36,2468.85,1st_degree_bad
F004990,Olivier Blanc,2024-11-20,2024-12-20,2025-02-03,12248.6,6659.39,5589.21,1st_degree_bad
F001489,Sophie Perrin,2025-03-22,2025-04-21,2025-05-27,4215.52,3318.59,896.93,average
F001766,Pierre David,2022-12-29,2023-01-28,2023-02-11,4767.56,4702.25,65.31,average
F004140,Celine Laurent,2023-04-09,2023-05-09,,12186.45,4435.12,7751.33,2nd_degree_bad
F004201,Marie Blanc,2024-10-27,2024-11-26,2025-01-29,17245.25,2521.54,14723.71,3rd_degree_bad
F001228,Julie Guerin,2025-03-05,2025-04-04,2025-06-13,10760.04,6817.11,3942.93,1st_degree_bad
F001556,Damien Robin,2025-04-07,2025-05-07,,14815.23,3928.84,10886.39,3rd_degree_bad
F004168,Corinne Muller,2024-12-24,2025-01-23,2025-01-18,2034.01,1990.86,43.15,good
F001490,Sophie Perrin,2025-09-06,2025-10-06,2025-10-03,3712.72,2806.72,906.0,average
F001168,Manon Michel,2024-05-07,2024-06-06,2024-06-06,1392.59,1132.71,259.88,average
F003347,Laura Guerin,2023-05-17,2023-06-16,2023-07-22,15394.9,3525.53,11869.37,3rd_degree_bad
F004638,Vincent Robin,2025-06-18,2025-07-18,2025-08-31,17589.2,5784.56,11804.64,2nd_degree_bad
F002241,Aurelie Leclerc,2023-06-02,2023-07-02,2023-09-21,13467.59,2508.74,10958.85,3rd_degree_bad
F003821,Stephane Dupont,2025-02-01,2025-03-03,2025-02-27,1119.74,1095.38,24.36,average
F001967,Elodie Lefevre,2022-12-07,2023-01-06,2023-01-20,2164.46,1912.98,251.48,average
F000498,Celine Martin,2025-05-14,2025-06-13,2025-07-07,4481.21,3790.48,690.73,average
F002128,Aurelie Marchand,2023-04-24,2023-05-24,2023-05-19,1193.04,1101.61,91.43,good
F002491,Baptiste Perrot,2024-03-22,2024-04-21,2024-04-18,1221.96,1221.96,0.0,average
F000156,Vincent Leclerc,2023-11-13,2023-12-13,2024-01-04,2043.36,1533.42,509.94,average
F004160,Camille Robin,2023-02-03,2023-03-05,2023-03-04,3158.61,2466.31,692.3,average
F000289,Damien Dupont,2024-11-10,2024-12-10,2025-01-30,9228.4,3548.26,5680.14,2nd_degree_bad
F001240,Louis Gerard,2024-11-13,2024-12-13,2025-02-01,6749.7,3377.23,3372.47,1st_degree_bad
F001636,Vincent Chevalier,2024-11-24,2024-12-24,2024-12-26,955.37,946.57,8.8,good
F004773,Elodie Laurent,2024-09-29,2024-10-29,2024-11-14,6433.45,5546.12,887.33,average
F002930,Anne Bernard,2023-08-22,2023-09-21,2023-09-20,1364.66,990.55,374.11,average
F000237,Sophie Leclerc,2024-04-24,2024-05-24,2024-05-21,634.63,579.96,54.67,average
F004148,Romain Perrin,2025-05-22,2025-06-21,,1067.0,955.13,111.87,average
F003699,Celine Perrot,2022-12-04,2023-01-03,2023-02-07,11849.99,7208.93,4641.06,1st_degree_bad
F003386,Sebastien Morin,2023-09-17,2023-10-17,2023-11-11,5622.81,4817.85,804.96,average
F000827,Marion Petit,2023-03-09,2023-04-08,2023-05-06,8510.72,4717.67,3793.05,1st_degree_bad
F002173,Jerome Laurent,2025-01-28,2025-02-27,2025-04-09,7925.36,3209.02,4716.34,2nd_degree_bad
F004968,Pierre Garnier,2024-09-03,2024-10-03,2024-11-13,14334.95,5890.25,8444.7,2nd_degree_bad
F001259,Celine Leclerc,2024-09-25,2024-10-25,2024-12-09,10349.62,6471.57,3878.05,1st_degree_bad
F001694,Adrien Moreau,2024-10-21,2024-11-20,2024-12-01,1553.79,1351.94,201.85,average
F004774,Elodie Laurent,2024-02-03,2024-03-04,2024-03-01,20.0,18.13,1.87,average
F005000,Paul Marchand,2024-11-09,2024-12-09,,5144.41,2497.49,2646.92,1st_degree_bad
F000764,Corinne Masson,2024-08-30,2024-09-29,2024-09-30,1445.23,1284.32,160.91,good
F002071,Valerie Rousseau,2024-04-22,2024-05-22,2024-07-08,15677.16,8543.16,7134.0,2nd_degree_bad
F002439,Valerie Perrin,2025-06-05,2025-07-05,2025-08-12,20.0,16.38,3.62,average
F004044,Damien Garcia,2024-12-31,2025-01-30,2025-02-01,1430.21,1348.14,82.07,good
F002183,Marc Lefevre,2022-10-02,2022-11-01,2022-12-07,1014.85,816.9,197.95,average
F003305,Isabelle Marchand,2023-02-28,2023-03-30,2023-03-31,3655.13,3201.39,453.74,average
F002834,Aurelie Philippe,2025-09-16,2025-10-16,2025-10-13,3767.21,3536.64,230.57,average
F003148,Emma Dupont,2024-11-12,2024-12-12,2024-12-10,1536.59,1500.19,36.4,good
F003564,Paul Dupont,2023-01-15,2023-02-14,2023-04-07,20261.93,3927.65,16334.28,2nd_degree_bad
F002363,Sebastien Marchand,2025-08-08,2025-09-07,2025-11-07,7730.2,4042.94,3687.26,1st_degree_bad
F001674,Damien Muller,2023-12-19,2024-01-18,,13359.79,4256.43,9103.36,2nd_degree_bad
F003737,Jean Rousseau,2023-12-07,2024-01-06,,8184.43,2488.81,5695.62,2nd_degree_bad
F001621,Valerie Morin,2024-11-30,2024-12-30,2025-03-11,5521.75,2960.04,2561.71,1st_degree_bad
F000716,Nathalie Gerard,2023-09-04,2023-10-04,2023-10-01,2675.94,2214.19,461.75,average
F001239,Louis Gerard,2024-07-20,2024-08-19,2024-09-26,14148.73,9027.6,5121.13,1st_degree_bad
F001794,Romain Garcia,2025-05-06,2025-06-05,2025-06-05,7627.66,4509.89,3117.77,1st_degree_bad
F001789,Nicolas Martin,2023-07-30,2023-08-29,2023-08-29,2012.41,2000.99,11.42,excellent
F002767,Hugo Gauthier,2024-01-15,2024-02-14,,18871.32,9654.81,9216.51,2nd_degree_bad
F000536,Aurelie Perrin,2024-10-28,2024-11-27,2025-01-20,19177.94,4450.26,14727.68,3rd_degree_bad
F002508,Celine Robin,2024-06-11,2024-07-11,2024-09-23,6292.83,4091.86,2200.97,1st_degree_bad
F001693,Adrien Moreau,2023-12-20,2024-01-19,2024-01-20,2242.1,1900.02,342.08,average
F002808,Sarah Dupont,2024-02-12,2024-03-13,2024-06-05,12255.59,3390.76,8864.83,3rd_degree_bad
F004602,Claire Gauthier,2023-08-09,2023-09-08,,9437.27,5374.88,4062.39,1st_degree_bad
F003446,Adrien Rousseau,2023-12-25,2024-01-24,2024-01-20,2684.82,2684.82,0.0,excellent
F000264,Jean Moreau,2025-01-30,2025-03-01,,2157.08,1448.02,709.06,average
F000238,Sophie Leclerc,2024-07-16,2024-08-15,2024-09-15,675.18,458.94,216.24,average
F001958,Alexandre Moreau,2024-10-11,2024-11-10,2024-11-08,6880.85,5441.28,1439.57,average
F004567,Nathalie Guerin,2024-08-19,2024-09-18,2024-09-17,10092.94,6875.45,3217.49,1st_degree_bad
F003683,Marc Brun,2022-10-05,2022-11-04,2022-12-21,16427.33,2408.31,14019.02,3rd_degree_bad
F003958,Elodie Philippe,2023-06-18,2023-07-18,2023-08-07,4809.72,3756.18,1053.54,average
F001714,Anne Dubois,2024-08-17,2024-09-16,,4529.76,3706.22,823.54,average
F001577,Claire Muller,2024-07-31,2024-08-30,2024-08-26,1887.33,1446.28,441.05,average
F001924,Sarah Marchand,2025-09-15,2025-10-15,2025-12-09,13082.19,6819.64,6262.55,1st_degree_bad
F000217,Manon Dupont,2024-08-13,2024-09-12,2024-10-06,3785.0,3641.47,143.53,average
F000583,Corinne Dubois,2024-03-24,2024-04-23,2024-05-18,1815.25,1284.6,530.65,good
F001209,Jean Leclerc,2023-09-22,2023-10-22,2023-10-18,748.92,748.92,0.0,excellent
F004962,Marc Gerard,2024-04-16,2024-05-16,,11473.28,6180.44,5292.84,2nd_degree_bad
F003883,Romain Bernard,2022-11-10,2022-12-10,2023-01-29,2758.14,1696.73,1061.41,1st_degree_bad
F003802,Nathalie Rousseau,2025-09-06,2025-10-06,2025-10-04,4120.89,3390.46,730.43,average
F002878,Thomas Philippe,2023-02-14,2023-03-16,2023-05-06,14916.89,2548.02,12368.87,3rd_degree_bad
F002107,Antoine Garnier,2025-07-11,2025-08-10,2025-10-19,9290.07,902.16,8387.91,3rd_degree_bad
F001658,Nathalie Robin,2025-04-19,2025-05-19,2025-07-05,2538.23,2355.94,182.29,average
F003451,Corinne Petit,2023-11-24,2023-12-24,2023-12-25,1986.43,1898.4,88.03,excellent
F000537,Aurelie Perrin,2024-03-31,2024-04-30,,10550.9,3250.96,7299.94,3rd_degree_bad
F002432,Sarah Masson,2024-06-15,2024-07-15,2024-09-19,18891.51,4140.79,14750.72,2nd_degree_bad
F003674,Louis Faure,2024-10-23,2024-11-22,2024-11-23,1314.74,1020.88,293.86,average
F000201,Elodie Dupont,2023-05-25,2023-06-24,2023-06-25,1763.95,1442.76,321.19,average
F000794,Antoine Philippe,2025-01-18,2025-02-17,2025-05-07,15805.57,5686.84,10118.73,2nd_degree_bad
F004167,Corinne Muller,2024-09-24,2024-10-24,2024-10-19,1462.5,1384.84,77.66,good
F001307,Marc Michel,2023-11-11,2023-12-11,,3894.08,2432.39,1461.69,1st_degree_bad
F003590,Olivier Petit,2025-06-09,2025-07-09,2025-09-22,8139.45,3370.55,4768.9,2nd_degree_bad
F004068,Jerome Gauthier,2024-03-16,2024-04-15,2024-04-14,2812.33,2348.46,463.87,average
F001845,Marc Laurent,2023-11-22,2023-12-22,2023-12-20,3005.09,2400.72,604.37,average
F004569,Aurelie Renaud,2024-11-26,2024-12-26,2024-12-27,4342.15,3936.02,406.13,average
F001097,Pierre Michel,2023-06-05,2023-07-05,2023-07-06,1662.48,1365.93,296.55,average
F001991,Valerie Perrot,2024-03-28,2024-04-27,2024-06-17,11768.12,4473.75,7294.37,2nd_degree_bad
F001093,Sophie Moreau,2024-03-27,2024-04-26,2024-04-26,2307.52,2307.52,0.0,excellent
F002616,Marion Bernard,2025-08-08,2025-09-07,2025-11-05,11335.95,2866.11,8469.84,3rd_degree_bad
F001700,Baptiste Muller,2024-01-04,2024-02-03,,6982.84,4954.3,2028.54,1st_degree_bad
F001552,Damien Robin,2022-11-13,2022-12-13,2023-02-15,12478.75,3015.82,9462.93,3rd_degree_bad
F000986,Adrien Bernard,2023-07-21,2023-08-20,2023-08-21,1895.25,1703.04,192.21,average
F004719,Marion Michel,2024-11-12,2024-12-12,2024-12-07,4845.16,3150.82,1694.34,average
F000114,Marion Robin,2023-02-23,2023-03-25,2023-03-21,2870.71,1876.04,994.67,average
F003969,Alexandre Martin,2024-02-05,2024-03-06,2024-05-04,12826.03,4671.74,8154.29,2nd_degree_bad
F004536,Antoine Renaud,2023-08-21,2023-09-20,2023-12-11,4773.9,2153.78,2620.12,2nd_degree_bad
F002740,Luc Laurent,2023-01-24,2023-02-23,2023-03-02,3886.33,2694.14,1192.19,average
F003523,Valerie Laurent,2024-07-18,2024-08-17,2024-08-15,2632.46,2423.76,208.7,average
F003892,Jean Gerard,2024-11-23,2024-12-23,2024-12-22,1376.72,1309.41,67.31,good
F002991,Nicolas Renaud,2025-05-31,2025-06-30,2025-06-27,1077.36,1077.36,0.0,excellent
F004376,Laura Gerard,2024-02-05,2024-03-06,,1989.32,1275.75,713.57,average
F000278,Laura Philippe,2025-07-07,2025-08-06,2025-08-02,1890.33,1790.68,99.65,good
F000656,Adrien Faure,2024-03-29,2024-04-28,2024-06-16,8595.74,960.63,7635.11,3rd_degree_bad
F000483,Emma Rousseau,2023-03-31,2023-04-30,2023-04-30,10.0,10.0,0.0,good
F002609,Baptiste Blanc,2024-06-05,2024-07-05,2024-07-30,2450.27,2095.26,355.01,average
F000337,Olivier Rousseau,2024-07-12,2024-08-11,,2972.54,2320.05,652.49,average
F001465,Marc Masson,2023-12-25,2024-01-24,2024-01-26,2549.88,1993.23,556.65,average
F000576,Jerome Guerin,2022-11-20,2022-12-20,2022-12-18,3442.17,2794.74,647.43,average
F001684,Amelie Bernard,2024-10-19,2024-11-18,2024-11-27,6436.42,5395.56,1040.86,average
